ID,Session ID,Vote,Opinion Text,Submitted At,Is Flagged,Flagged By,Flagged At,Flag Reason,Access Type,Group/Participant Name,Participation Code,Access Granted At,Participation URL,Page Visit Timestamps,Module Status,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences. (text)",Full Response Metadata (JSON)
8899,mf1xxz3v-xt561c,no-vote,"To be an internet influencer you need to be so insanely lucky, that I don't think it is a viable option for literally 99.99% of the population.  It anything it should be something more akin to a side hustle, and not the main pursuit for literally anyone. It is probably on the level of winning the lottery in luck needed to become an influencer. As for it being a profession, it should be recognized as a profession. It is a job where a person needs to put in a certain amount of work.",2025-09-02T02:40:23.100144+00:00,False,,,,public,,,2025-09-02T02:40:23.803Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=661dd11d5523e507da514925&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b6588131518389a4a385d9,Page 1: 02:38:01; Page 2: 02:40:20,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible","To be an internet influencer you need to be so insanely lucky, that I don't think it is a viable option for literally 99.99% of the population.  It anything it should be something more akin to a side hustle, and not the main pursuit for literally anyone. It is probably on the level of winning the lottery in luck needed to become an influencer. As for it being a profession, it should be recognized as a profession. It is a job where a person needs to put in a certain amount of work.","{""_session_id"": ""mf1xux8b-8r2rwn"", ""_page_visits"": {""0"": ""2025-09-02T02:38:01.504Z"", ""1"": ""2025-09-02T02:40:20.957Z""}, ""_submitted_at"": ""2025-09-02T02:40:23.099773"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:40:23.803Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=661dd11d5523e507da514925&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b6588131518389a4a385d9"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""To be an internet influencer you need to be so insanely lucky, that I don't think it is a viable option for literally 99.99% of the population.  It anything it should be something more akin to a side hustle, and not the main pursuit for literally anyone. It is probably on the level of winning the lottery in luck needed to become an influencer. As for it being a profession, it should be recognized as a profession. It is a job where a person needs to put in a certain amount of work.""}"
8897,mf1xxgcb-xzht8s,no-vote,"I think it's something we've seen before but in a more accessible form. YouTubers used to be a big thing, but now we've moved toward Tiktok and Instagram content. ",2025-09-02T02:39:59.656916+00:00,False,,,,public,,,2025-09-02T02:39:59.484Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=5fd955152dc9172302e1d605&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b658c840a1c6a8dd5f8dcc,Page 1: 02:39:09; Page 2: 02:39:57,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible","I think it's something we've seen before but in a more accessible form. YouTubers used to be a big thing, but now we've moved toward Tiktok and Instagram content. ","{""_session_id"": ""mf1xwdyw-jpk4zm"", ""_page_visits"": {""0"": ""2025-09-02T02:39:09.836Z"", ""1"": ""2025-09-02T02:39:57.903Z""}, ""_submitted_at"": ""2025-09-02T02:39:59.656546"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:39:59.484Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=5fd955152dc9172302e1d605&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b658c840a1c6a8dd5f8dcc"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think it's something we've seen before but in a more accessible form. YouTubers used to be a big thing, but now we've moved toward Tiktok and Instagram content. ""}"
8866,mf1xo7vx-2k96tz,no-vote,I think it’s great. It gives them an opportunity to make money and teach and audience.,2025-09-02T02:32:48.850690+00:00,False,,,,public,,,2025-09-02T02:32:48.624Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=66ca18ce20c4af7baa912758&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b657265549c91f626c50b1,Page 1: 02:32:16; Page 2: 02:32:46,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible",I think it’s great. It gives them an opportunity to make money and teach and audience.,"{""_session_id"": ""mf1xnjei-11ii7m"", ""_page_visits"": {""0"": ""2025-09-02T02:32:16.979Z"", ""1"": ""2025-09-02T02:32:46.099Z""}, ""_submitted_at"": ""2025-09-02T02:32:48.850311"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:32:48.624Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=66ca18ce20c4af7baa912758&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b657265549c91f626c50b1"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think it\u2019s great. It gives them an opportunity to make money and teach and audience.""}"
8864,mf1xo4ta-zaodb7,no-vote,I dislike them because they’re just attention seeking people who say anything for some social media engagement. They have no actual influence over anyone with half a brain.,2025-09-02T02:32:44.872523+00:00,False,,,,public,,,2025-09-02T02:32:44.640Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=664fcc22e5b93d906600cc77&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b6555c8775d8b958d79254,Page 1: 02:31:11; Page 2: 02:32:41,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible",I dislike them because they’re just attention seeking people who say anything for some social media engagement. They have no actual influence over anyone with half a brain.,"{""_session_id"": ""mf1xm58w-akbgss"", ""_page_visits"": {""0"": ""2025-09-02T02:31:11.969Z"", ""1"": ""2025-09-02T02:32:41.494Z""}, ""_submitted_at"": ""2025-09-02T02:32:44.872138"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:32:44.640Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=664fcc22e5b93d906600cc77&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b6555c8775d8b958d79254"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I dislike them because they\u2019re just attention seeking people who say anything for some social media engagement. They have no actual influence over anyone with half a brain.""}"
8857,mf1xmvgm-4se4pk,no-vote,"I think some internet influencers are genuine and others are so fake. The fake ones make the rest look bad, so it makes it hard to believe who is genuine and who isn’t.",2025-09-02T02:31:46.096003+00:00,False,,,,public,,,2025-09-02T02:31:45.863Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=668d5a454e51f2df12027e26&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b656d45cfc20a202071b4c,Page 1: 02:30:53; Page 2: 02:31:43,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible","I think some internet influencers are genuine and others are so fake. The fake ones make the rest look bad, so it makes it hard to believe who is genuine and who isn’t.","{""_session_id"": ""mf1xlqx7-fcqd4i"", ""_page_visits"": {""0"": ""2025-09-02T02:30:53.415Z"", ""1"": ""2025-09-02T02:31:43.479Z""}, ""_submitted_at"": ""2025-09-02T02:31:46.095654"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:31:45.863Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=668d5a454e51f2df12027e26&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b656d45cfc20a202071b4c"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think some internet influencers are genuine and others are so fake. The fake ones make the rest look bad, so it makes it hard to believe who is genuine and who isn\u2019t.""}"
8842,mf1xj73t-bgot0v,no-vote,"I think it is great that people are able to put themselves out there and share their ideas. I think being an influencer is a great way to make a living without having to get an education, which can be very expensive.",2025-09-02T02:28:54.395014+00:00,False,,,,public,,,2025-09-02T02:28:54.329Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=66077f409f9052bc169c56de&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b65614d0c3a78a0346adf9,Page 1: 02:27:39; Page 2: 02:28:52,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible","I think it is great that people are able to put themselves out there and share their ideas. I think being an influencer is a great way to make a living without having to get an education, which can be very expensive.","{""_session_id"": ""mf1xhlcs-ib4y68"", ""_page_visits"": {""0"": ""2025-09-02T02:27:39.539Z"", ""1"": ""2025-09-02T02:28:52.845Z""}, ""_submitted_at"": ""2025-09-02T02:28:54.394654"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:28:54.329Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=66077f409f9052bc169c56de&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b65614d0c3a78a0346adf9"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think it is great that people are able to put themselves out there and share their ideas. I think being an influencer is a great way to make a living without having to get an education, which can be very expensive.""}"
8837,mf1xi9vq-8c9qcm,no-vote,There is a lot of them now and more ways to earn online. Sponsorships have really changed how people view the profession.,2025-09-02T02:28:11.424871+00:00,False,,,,public,,,2025-09-02T02:28:11.271Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=5b6e9435885b0b0001bb034b&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b6550eb94c7fb5ddc8e2c1,Page 1: 02:23:23; Page 2: 02:24:35,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible",There is a lot of them now and more ways to earn online. Sponsorships have really changed how people view the profession.,"{""_session_id"": ""mf1xc3u1-133hx9"", ""_page_visits"": {""0"": ""2025-09-02T02:23:23.555Z"", ""1"": ""2025-09-02T02:24:35.662Z""}, ""_submitted_at"": ""2025-09-02T02:28:11.424531"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:28:11.271Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=5b6e9435885b0b0001bb034b&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b6550eb94c7fb5ddc8e2c1"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""There is a lot of them now and more ways to earn online. Sponsorships have really changed how people view the profession.""}"
8831,mf1xh3l5-plakw5,no-vote,"At first, I was a bit skeptical at the validity of it being a job. I didn't understand how someone could realistically make enough money to live just by having ""followers"" and promoting products. Currently, I think that having that opportunity to make a living from the internet is a great opportunity and one that many people would want to accomplish. It doesn't seem easy or a well formed path, but one that is worth going down if you can commit.",2025-09-02T02:27:16.719271+00:00,False,,,,public,,,2025-09-02T02:27:16.457Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=5f518c4fb3a4953e4f9f7e18&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b65541d637ed17d2b2c42f,Page 1: 02:24:07; Page 2: 02:27:14,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible","At first, I was a bit skeptical at the validity of it being a job. I didn't understand how someone could realistically make enough money to live just by having ""followers"" and promoting products. Currently, I think that having that opportunity to make a living from the internet is a great opportunity and one that many people would want to accomplish. It doesn't seem easy or a well formed path, but one that is worth going down if you can commit.","{""_session_id"": ""mf1xd1iw-g3c1x3"", ""_page_visits"": {""0"": ""2025-09-02T02:24:07.245Z"", ""1"": ""2025-09-02T02:27:14.077Z""}, ""_submitted_at"": ""2025-09-02T02:27:16.718908"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:27:16.457Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=5f518c4fb3a4953e4f9f7e18&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b65541d637ed17d2b2c42f"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""At first, I was a bit skeptical at the validity of it being a job. I didn't understand how someone could realistically make enough money to live just by having \""followers\"" and promoting products. Currently, I think that having that opportunity to make a living from the internet is a great opportunity and one that many people would want to accomplish. It doesn't seem easy or a well formed path, but one that is worth going down if you can commit.""}"
8822,mf1xfgf0-an6zwd,no-vote,It's great that influencers are getting more recognition. There are many hats worn for this particular profession and it shouldn't be downplayed as being a lesser job for the freedom it grants. ,2025-09-02T02:26:01.333808+00:00,False,,,,public,,,2025-09-02T02:25:59.773Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=6782e521cbe48b635ea6bf98&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b65542bf734833ae7f3485,Page 1: 02:24:09; Page 2: 02:25:57,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible",It's great that influencers are getting more recognition. There are many hats worn for this particular profession and it shouldn't be downplayed as being a lesser job for the freedom it grants. ,"{""_session_id"": ""mf1xd3bm-lx2tt8"", ""_page_visits"": {""0"": ""2025-09-02T02:24:09.650Z"", ""1"": ""2025-09-02T02:25:57.100Z""}, ""_submitted_at"": ""2025-09-02T02:26:01.333460"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:25:59.773Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=6782e521cbe48b635ea6bf98&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b65542bf734833ae7f3485"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""It's great that influencers are getting more recognition. There are many hats worn for this particular profession and it shouldn't be downplayed as being a lesser job for the freedom it grants. ""}"
8817,mf1xejhk-1nrkck,no-vote,I think that it is a valid profession. Many of them provide great news updates and access to information for the public. ,2025-09-02T02:25:17.431696+00:00,False,,,,public,,,2025-09-02T02:25:17.097Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=60fd6618f9a377f54dcdf318&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b65545a781a1069b03a180,Page 1: 02:24:27; Page 2: 02:25:16,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible",I think that it is a valid profession. Many of them provide great news updates and access to information for the public. ,"{""_session_id"": ""mf1xdhgf-xr2d64"", ""_page_visits"": {""0"": ""2025-09-02T02:24:27.914Z"", ""1"": ""2025-09-02T02:25:16.263Z""}, ""_submitted_at"": ""2025-09-02T02:25:17.431334"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:25:17.097Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=60fd6618f9a377f54dcdf318&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b65545a781a1069b03a180"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think that it is a valid profession. Many of them provide great news updates and access to information for the public. ""}"
8802,mf1xaxz2-3gvo3h,no-vote,"I'm conceptually fine with it, as I believe a quality content creator provides a lot of value and entertainment, as well as generate actual discussion around unconventional topics. That being said, it's also mired in slop and click-baiting with undeserving idiots garnering a platform.",2025-09-02T02:22:30.828752+00:00,False,,,,public,,,2025-09-02T02:22:29.247Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=5f4a7a00dc1bde60ab8f7ac5&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b6549f0d7c4f2d8566dcad,Page 1: 02:21:24; Page 2: 02:22:26,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible","I'm conceptually fine with it, as I believe a quality content creator provides a lot of value and entertainment, as well as generate actual discussion around unconventional topics. That being said, it's also mired in slop and click-baiting with undeserving idiots garnering a platform.","{""_session_id"": ""mf1x9jmt-vh3ccx"", ""_page_visits"": {""0"": ""2025-09-02T02:21:24.119Z"", ""1"": ""2025-09-02T02:22:26.902Z""}, ""_submitted_at"": ""2025-09-02T02:22:30.828394"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:22:29.247Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=5f4a7a00dc1bde60ab8f7ac5&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b6549f0d7c4f2d8566dcad"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I'm conceptually fine with it, as I believe a quality content creator provides a lot of value and entertainment, as well as generate actual discussion around unconventional topics. That being said, it's also mired in slop and click-baiting with undeserving idiots garnering a platform.""}"
8796,mf1x9oyd-wtpues,no-vote,I think it's annoying. They make lots of money just being on Youtube. People follow them mindlessly.,2025-09-02T02:21:31.021050+00:00,False,,,,public,,,2025-09-02T02:21:30.901Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=5f66893ee1a5b726ff88b66f&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b65485ddcc53867cfe378c,Page 1: 02:20:58; Page 2: 02:21:29,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible",I think it's annoying. They make lots of money just being on Youtube. People follow them mindlessly.,"{""_session_id"": ""mf1x8zmq-k3n7tq"", ""_page_visits"": {""0"": ""2025-09-02T02:20:58.135Z"", ""1"": ""2025-09-02T02:21:29.890Z""}, ""_submitted_at"": ""2025-09-02T02:21:31.019918"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:21:30.901Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=5f66893ee1a5b726ff88b66f&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b65485ddcc53867cfe378c"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think it's annoying. They make lots of money just being on Youtube. People follow them mindlessly.""}"
8755,mf1x36l5-naasdr,no-vote,i think its a joke. They spread misinformation. And are paid to spread misinformation,2025-09-02T02:16:26.322622+00:00,False,,,,public,,,2025-09-02T02:16:27.161Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=66045d9597282a2c36b8adbd&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b65323000fb1d39ab3f0b9,Page 1: 02:15:14; Page 2: 02:16:25,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible",i think its a joke. They spread misinformation. And are paid to spread misinformation,"{""_session_id"": ""mf1x1m9b-mlppf3"", ""_page_visits"": {""0"": ""2025-09-02T02:15:14.398Z"", ""1"": ""2025-09-02T02:16:25.967Z""}, ""_submitted_at"": ""2025-09-02T02:16:26.322244"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:16:27.161Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=66045d9597282a2c36b8adbd&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b65323000fb1d39ab3f0b9"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""i think its a joke. They spread misinformation. And are paid to spread misinformation""}"
