ID,Session ID,Vote,Opinion Text,Submitted At,Is Flagged,Flagged By,Flagged At,Flag Reason,Access Type,Group/Participant Name,Participation Code,Access Granted At,Participation URL,Page Visit Timestamps,Module Status,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences. (text),Full Response Metadata (JSON)
8652,mf1wt02o-pu9nvu,no-vote,"I am not for the cut of academic funding in the US. Our education system has problems, but cutting it will just remove us even more from being a heightened power and we will fall back in the coming generations. Our children are already suffering when it comes to a decent education and all this will do is put us further behind from current generations will which have long term implications.",2025-09-02T02:08:32.211592+00:00,False,,,,public,,,2025-09-02T02:08:32.160Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=6660993c21d954cc7c6dfa3a&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b6511ecaa5712a09b25c4b,Page 1: 02:07:01; Page 2: 02:08:28,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"I am not for the cut of academic funding in the US. Our education system has problems, but cutting it will just remove us even more from being a heightened power and we will fall back in the coming generations. Our children are already suffering when it comes to a decent education and all this will do is put us further behind from current generations will which have long term implications.","{""_session_id"": ""mf1wr2bf-m3sgow"", ""_page_visits"": {""0"": ""2025-09-02T02:07:01.938Z"", ""1"": ""2025-09-02T02:08:28.999Z""}, ""_submitted_at"": ""2025-09-02T02:08:32.211189"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:08:32.160Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=6660993c21d954cc7c6dfa3a&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b6511ecaa5712a09b25c4b"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I am not for the cut of academic funding in the US. Our education system has problems, but cutting it will just remove us even more from being a heightened power and we will fall back in the coming generations. Our children are already suffering when it comes to a decent education and all this will do is put us further behind from current generations will which have long term implications.""}"
8650,mf1wsqvd-quu992,no-vote,"I think Trump's decision is like everything else he does, with a lack of understanding or forethought at all. He only does stuff to take away things from his enemies because his fan base loves it.",2025-09-02T02:08:20.562390+00:00,False,,,,public,,,2025-09-02T02:08:20.234Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=66d67aa08e6caa907b2bf04b&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b65105ea966ed381e0dff4,Page 1: 02:06:05; Page 2: 02:08:16,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"I think Trump's decision is like everything else he does, with a lack of understanding or forethought at all. He only does stuff to take away things from his enemies because his fan base loves it.","{""_session_id"": ""mf1wpuv2-kki6af"", ""_page_visits"": {""0"": ""2025-09-02T02:06:05.545Z"", ""1"": ""2025-09-02T02:08:16.522Z""}, ""_submitted_at"": ""2025-09-02T02:08:20.561620"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:08:20.234Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=66d67aa08e6caa907b2bf04b&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b65105ea966ed381e0dff4"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think Trump's decision is like everything else he does, with a lack of understanding or forethought at all. He only does stuff to take away things from his enemies because his fan base loves it.""}"
8645,mf1ws9qd-udyank,no-vote,It honestly makes me feel a little nervous. I really need the extra income I earn from participating in academic studies to help me with my monthly expenses. ,2025-09-02T02:07:58.584046+00:00,False,,,,public,,,2025-09-02T02:07:58.021Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=676191c90a2f4ed117de625d&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b651196478128ec9404281,Page 1: 02:06:46; Page 2: 02:07:56,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,It honestly makes me feel a little nervous. I really need the extra income I earn from participating in academic studies to help me with my monthly expenses. ,"{""_session_id"": ""mf1wqq5i-lmrqs5"", ""_page_visits"": {""0"": ""2025-09-02T02:06:46.181Z"", ""1"": ""2025-09-02T02:07:56.219Z""}, ""_submitted_at"": ""2025-09-02T02:07:58.583688"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:07:58.021Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=676191c90a2f4ed117de625d&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b651196478128ec9404281"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""It honestly makes me feel a little nervous. I really need the extra income I earn from participating in academic studies to help me with my monthly expenses. ""}"
8623,mf1wq1tz-uhp7rg,no-vote,I think that it is a terrible decisions that will have long term consequences. I think that it seems quite vengeful and doesn't take into account the ROI that academic institutions tend to deliver.,2025-09-02T02:06:14.651663+00:00,False,,,,public,,,2025-09-02T02:06:14.471Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=63ffcb367b500c516d0648a2&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64ed037fabf58ea44935a,Page 1: 01:58:34; Page 2: 02:06:08,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,I think that it is a terrible decisions that will have long term consequences. I think that it seems quite vengeful and doesn't take into account the ROI that academic institutions tend to deliver.,"{""_session_id"": ""mf1wg6yq-pfbmq1"", ""_page_visits"": {""0"": ""2025-09-02T01:58:34.609Z"", ""1"": ""2025-09-02T02:06:08.828Z""}, ""_submitted_at"": ""2025-09-02T02:06:14.651264"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:06:14.471Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=63ffcb367b500c516d0648a2&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64ed037fabf58ea44935a"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think that it is a terrible decisions that will have long term consequences. I think that it seems quite vengeful and doesn't take into account the ROI that academic institutions tend to deliver.""}"
8622,mf1wq0wz-eem4z0,no-vote,"Believe this is a horrible idea, from my understanding Trump is cutting funding to Harvard over a simple dispute, any funding cuts for academic purposes is a wrong and bad decision. United States already lacks in education department compared to many other countries, We must increase funding to better our future in America. ",2025-09-02T02:06:14.197888+00:00,False,,,,public,,,2025-09-02T02:06:13.283Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=6096ee4ed5f41e6e17598ec9&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b650bbf90ff45608902bcd,Page 1: 02:04:50; Page 2: 02:06:10,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"Believe this is a horrible idea, from my understanding Trump is cutting funding to Harvard over a simple dispute, any funding cuts for academic purposes is a wrong and bad decision. United States already lacks in education department compared to many other countries, We must increase funding to better our future in America. ","{""_session_id"": ""mf1wo96m-w521ob"", ""_page_visits"": {""0"": ""2025-09-02T02:04:50.862Z"", ""1"": ""2025-09-02T02:06:10.410Z""}, ""_submitted_at"": ""2025-09-02T02:06:14.197507"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:06:13.283Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=6096ee4ed5f41e6e17598ec9&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b650bbf90ff45608902bcd"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Believe this is a horrible idea, from my understanding Trump is cutting funding to Harvard over a simple dispute, any funding cuts for academic purposes is a wrong and bad decision. United States already lacks in education department compared to many other countries, We must increase funding to better our future in America. ""}"
8613,mf1wpg7b-5ilnwv,no-vote,"Universities have been making large amount of money while giving people worthless degrees that simply rack up student debt. I'm not too bothered by these cuts. They also get rid of racist DEI programs, which is a sneaky way of saying we want fewer white guys. There may be some good things being cut here but I'm not worried about it.",2025-09-02T02:05:46.375997+00:00,False,,,,public,,,2025-09-02T02:05:46.439Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=56e6a66af6ed900006a5867c&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64fbc2fa92b05b147182e,Page 1: 02:03:32; Page 2: 02:05:45,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"Universities have been making large amount of money while giving people worthless degrees that simply rack up student debt. I'm not too bothered by these cuts. They also get rid of racist DEI programs, which is a sneaky way of saying we want fewer white guys. There may be some good things being cut here but I'm not worried about it.","{""_session_id"": ""mf1wit13-ig1vhk"", ""_page_visits"": {""0"": ""2025-09-02T02:03:32.926Z"", ""1"": ""2025-09-02T02:05:45.319Z""}, ""_submitted_at"": ""2025-09-02T02:05:46.375371"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:05:46.439Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=56e6a66af6ed900006a5867c&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64fbc2fa92b05b147182e"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Universities have been making large amount of money while giving people worthless degrees that simply rack up student debt. I'm not too bothered by these cuts. They also get rid of racist DEI programs, which is a sneaky way of saying we want fewer white guys. There may be some good things being cut here but I'm not worried about it.""}"
8600,mf1wofw1-trpkni,no-vote,"The cuts undermine US superiority in research, and contributions that help academics, science, and our economy.  And they have disrupted a whole bunch of lives,",2025-09-02T02:04:58.945686+00:00,False,,,,public,,,2025-09-02T02:04:59.378Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=63852fbf95d78ba25b99005e&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b6506718d1a03f94067562,Page 1: 02:03:44; Page 2: 02:04:54,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"The cuts undermine US superiority in research, and contributions that help academics, science, and our economy.  And they have disrupted a whole bunch of lives,","{""_session_id"": ""mf1wmu2x-9af4no"", ""_page_visits"": {""0"": ""2025-09-02T02:03:44.603Z"", ""1"": ""2025-09-02T02:04:54.808Z""}, ""_submitted_at"": ""2025-09-02T02:04:58.945050"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:04:59.378Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=63852fbf95d78ba25b99005e&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b6506718d1a03f94067562"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""The cuts undermine US superiority in research, and contributions that help academics, science, and our economy.  And they have disrupted a whole bunch of lives,""}"
8596,mf1wo26w-ohiwqe,no-vote,It sets back research and scientific developments being preformed at private and public universities. Classes are being lost and job cuts for professors and administrators. Public K-12 education is losing federal funding and future of higher Ed is in question.,2025-09-02T02:04:42.626044+00:00,False,,,,public,,,2025-09-02T02:04:41.625Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=67838c00a0e049fdf173f9bd&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64ff5cec465e66bf4c011,Page 1: 02:01:35; Page 2: 02:04:39,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,It sets back research and scientific developments being preformed at private and public universities. Classes are being lost and job cuts for professors and administrators. Public K-12 education is losing federal funding and future of higher Ed is in question.,"{""_session_id"": ""mf1wk248-dd4bpu"", ""_page_visits"": {""0"": ""2025-09-02T02:01:35.016Z"", ""1"": ""2025-09-02T02:04:39.411Z""}, ""_submitted_at"": ""2025-09-02T02:04:42.625687"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:04:41.625Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=67838c00a0e049fdf173f9bd&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64ff5cec465e66bf4c011"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""It sets back research and scientific developments being preformed at private and public universities. Classes are being lost and job cuts for professors and administrators. Public K-12 education is losing federal funding and future of higher Ed is in question.""}"
8590,mf1wntsc-pukz7k,no-vote,I think in the long run this is not a good decision because now more than ever our youth needs education. Without proper funding for education our youth and future generations will have less tools to be independent and be a strong working force.,2025-09-02T02:04:31.547631+00:00,False,,,,public,,,2025-09-02T02:04:30.733Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=655fa6bf1cfd3bd5343e7778&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b65053a0bd1e832189e929,Page 1: 02:03:36; Page 2: 02:04:20,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,I think in the long run this is not a good decision because now more than ever our youth needs education. Without proper funding for education our youth and future generations will have less tools to be independent and be a strong working force.,"{""_session_id"": ""mf1wmnt6-erlth0"", ""_page_visits"": {""0"": ""2025-09-02T02:03:36.535Z"", ""1"": ""2025-09-02T02:04:20.024Z""}, ""_submitted_at"": ""2025-09-02T02:04:31.547248"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:04:30.733Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=655fa6bf1cfd3bd5343e7778&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b65053a0bd1e832189e929"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think in the long run this is not a good decision because now more than ever our youth needs education. Without proper funding for education our youth and future generations will have less tools to be independent and be a strong working force.""}"
8586,mf1wnlg0-2zl20p,no-vote,"Trump cutting academic funding is unsurprising, as he (or rather, his Project) explicitly said he would do so. However, the fact that he is doing it in such a way like he is a mob boss makes the entire policy questionable.",2025-09-02T02:04:19.054012+00:00,False,,,,public,,,2025-09-02T02:04:19.921Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=58adfc6e7cf56d0001f931a2&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64e078bfaf1b499f37252,Page 1: 01:53:18; Page 2: 02:04:18,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"Trump cutting academic funding is unsurprising, as he (or rather, his Project) explicitly said he would do so. However, the fact that he is doing it in such a way like he is a mob boss makes the entire policy questionable.","{""_session_id"": ""mf1w9enc-acrlh6"", ""_page_visits"": {""0"": ""2025-09-02T01:53:18.048Z"", ""1"": ""2025-09-02T02:04:18.619Z""}, ""_submitted_at"": ""2025-09-02T02:04:19.053088"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:04:19.921Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=58adfc6e7cf56d0001f931a2&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64e078bfaf1b499f37252"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Trump cutting academic funding is unsurprising, as he (or rather, his Project) explicitly said he would do so. However, the fact that he is doing it in such a way like he is a mob boss makes the entire policy questionable.""}"
8535,mf1wk5b7-ng9qdm,no-vote,I do not like it at all.  He has no clue what he's doing.  How is the military getting so much funding but we can't even fund education and take care of our own citizens?,2025-09-02T02:01:38.734894+00:00,False,,,,public,,,2025-09-02T02:01:39.043Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=652f405f086383e711da91f8&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64fdc49da0de3962947ce,Page 1: 02:01:07; Page 2: 02:01:36,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,I do not like it at all.  He has no clue what he's doing.  How is the military getting so much funding but we can't even fund education and take care of our own citizens?,"{""_session_id"": ""mf1wjgk2-2i40ps"", ""_page_visits"": {""0"": ""2025-09-02T02:01:07.040Z"", ""1"": ""2025-09-02T02:01:36.757Z""}, ""_submitted_at"": ""2025-09-02T02:01:38.734550"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:01:39.043Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=652f405f086383e711da91f8&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64fdc49da0de3962947ce"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I do not like it at all.  He has no clue what he's doing.  How is the military getting so much funding but we can't even fund education and take care of our own citizens?""}"
8492,mf1whulz-v7qwi6,no-vote,I think its very irresponsible knowing the state of education and misinformation in this country I think he's doing this for some kind of moral high ground that does not exist ,2025-09-02T01:59:52.182125+00:00,False,,,,public,,,2025-09-02T01:59:51.864Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=6116aa8875bdab57cab52804&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64ec7bfcdf7532e820dee,Page 1: 01:56:41; Page 2: 01:59:49,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,I think its very irresponsible knowing the state of education and misinformation in this country I think he's doing this for some kind of moral high ground that does not exist ,"{""_session_id"": ""mf1wdrdb-w0vb88"", ""_page_visits"": {""0"": ""2025-09-02T01:56:41.224Z"", ""1"": ""2025-09-02T01:59:49.743Z""}, ""_submitted_at"": ""2025-09-02T01:59:52.181764"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:59:51.864Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=6116aa8875bdab57cab52804&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64ec7bfcdf7532e820dee"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think its very irresponsible knowing the state of education and misinformation in this country I think he's doing this for some kind of moral high ground that does not exist ""}"
8466,mf1wgh8t-evz4qf,no-vote,His cuts on cutting academic funding is horrible and has affected me personally as one of the programs I was in has lost all funding because of it. It will cause a trickle effect and affect various areas such as advancing research for healthcare purposes.,2025-09-02T01:58:48.154928+00:00,False,,,,public,,,2025-09-02T01:58:47.885Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=60ffbda2a5593b249ba1c798&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64ee7f1f38507bc0e16ff,Page 1: 01:57:06; Page 2: 01:58:45,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,His cuts on cutting academic funding is horrible and has affected me personally as one of the programs I was in has lost all funding because of it. It will cause a trickle effect and affect various areas such as advancing research for healthcare purposes.,"{""_session_id"": ""mf1weaxb-h1wmdt"", ""_page_visits"": {""0"": ""2025-09-02T01:57:06.528Z"", ""1"": ""2025-09-02T01:58:45.487Z""}, ""_submitted_at"": ""2025-09-02T01:58:48.154571"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:58:47.885Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=60ffbda2a5593b249ba1c798&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64ee7f1f38507bc0e16ff"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""His cuts on cutting academic funding is horrible and has affected me personally as one of the programs I was in has lost all funding because of it. It will cause a trickle effect and affect various areas such as advancing research for healthcare purposes.""}"
