ID,Session ID,Vote,Opinion Text,Submitted At,Is Flagged,Flagged By,Flagged At,Flag Reason,Access Type,Group/Participant Name,Participation Code,Access Granted At,Participation URL,Page Visit Timestamps,Module Status,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences. (text),Full Response Metadata (JSON)
8716,mf1x1yxe-7soz7l,no-vote,"I do support the government accepting refugees fleeing hard times. Out of compassion for humans, we should come to their aid. As a wealthy, benevolent nation, full of resources to help others, we should be willing to help these individuals. We can be innovative and help these individuals.",2025-09-02T02:12:37.570337+00:00,False,,,,public,,,2025-09-02T02:15:30.578Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=5efbe3c91cb67519d2f20b7b&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b651e68d59d1dff3bdd400,Page 1: 02:13:06; Page 2: 02:15:20,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,"I do support the government accepting refugees fleeing hard times. Out of compassion for humans, we should come to their aid. As a wealthy, benevolent nation, full of resources to help others, we should be willing to help these individuals. We can be innovative and help these individuals.","{""_session_id"": ""mf1wyvgf-96utoy"", ""_page_visits"": {""0"": ""2025-09-02T02:13:06.395Z"", ""1"": ""2025-09-02T02:15:20.222Z""}, ""_submitted_at"": ""2025-09-02T02:12:37.569981"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:15:30.578Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=5efbe3c91cb67519d2f20b7b&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b651e68d59d1dff3bdd400"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I do support the government accepting refugees fleeing hard times. Out of compassion for humans, we should come to their aid. As a wealthy, benevolent nation, full of resources to help others, we should be willing to help these individuals. We can be innovative and help these individuals.""}"
8702,mf1wwzt7-4ls8ev,no-vote,"I support the government accepting more refugees into the country to an extent. While I support refugees seeking a safe haven to escape war, I also feel strong immigration policies need to be implemented so that background checks or other procedures are implemented to help protect the country from allowing people into the country that have a criminal background or belong to a criminal group. There also needs to be a procedure for naturalization or time frame of return to the original country.",2025-09-02T02:11:39.870636+00:00,False,,,,public,,,2025-09-02T02:11:38.443Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=677ecbe2c51fc8db7919fcc3&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6515c964a29a232693e0a,Page 1: 02:07:36; Page 2: 02:11:37,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,"I support the government accepting more refugees into the country to an extent. While I support refugees seeking a safe haven to escape war, I also feel strong immigration policies need to be implemented so that background checks or other procedures are implemented to help protect the country from allowing people into the country that have a criminal background or belong to a criminal group. There also needs to be a procedure for naturalization or time frame of return to the original country.","{""_session_id"": ""mf1wrt5d-60ls9g"", ""_page_visits"": {""0"": ""2025-09-02T02:07:36.667Z"", ""1"": ""2025-09-02T02:11:37.163Z""}, ""_submitted_at"": ""2025-09-02T02:11:39.870244"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:11:38.443Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=677ecbe2c51fc8db7919fcc3&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6515c964a29a232693e0a"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I support the government accepting more refugees into the country to an extent. While I support refugees seeking a safe haven to escape war, I also feel strong immigration policies need to be implemented so that background checks or other procedures are implemented to help protect the country from allowing people into the country that have a criminal background or belong to a criminal group. There also needs to be a procedure for naturalization or time frame of return to the original country.""}"
8687,mf1wvg2j-wc4koh,no-vote,"Yes, I support the government accepting more refugees fleeing war or persecution because we have a moral duty to help these people. Turning a blind eye devalues us a country. Not helping these people is condoning atrocities and not supporting growth and potential each person has. ",2025-09-02T02:10:27.042374+00:00,False,,,,public,,,2025-09-02T02:10:26.204Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=64d5051ea81ec868d6dbd0ee&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b651af4c98b9ae806ee7f8,Page 1: 02:08:56; Page 2: 02:10:24,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,"Yes, I support the government accepting more refugees fleeing war or persecution because we have a moral duty to help these people. Turning a blind eye devalues us a country. Not helping these people is condoning atrocities and not supporting growth and potential each person has. ","{""_session_id"": ""mf1wtizm-tsocmm"", ""_page_visits"": {""0"": ""2025-09-02T02:08:56.799Z"", ""1"": ""2025-09-02T02:10:24.203Z""}, ""_submitted_at"": ""2025-09-02T02:10:27.041992"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:10:26.204Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=64d5051ea81ec868d6dbd0ee&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b651af4c98b9ae806ee7f8"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes, I support the government accepting more refugees fleeing war or persecution because we have a moral duty to help these people. Turning a blind eye devalues us a country. Not helping these people is condoning atrocities and not supporting growth and potential each person has. ""}"
8666,mf1wtob2-bohnm1,no-vote,Of course. 9 times out of 10 we're partially responsible for these wars either by funding them or not getting involved which is a bystander effect. The least we could do is accept refugees.,2025-09-02T02:09:03.980508+00:00,False,,,,public,,,2025-09-02T02:09:03.566Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=611dda71c30c1087b1b922f0&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b65189276ce000bf64394a,Page 1: 02:08:14; Page 2: 02:09:02,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,Of course. 9 times out of 10 we're partially responsible for these wars either by funding them or not getting involved which is a bystander effect. The least we could do is accept refugees.,"{""_session_id"": ""mf1wsm9i-l4bxtr"", ""_page_visits"": {""0"": ""2025-09-02T02:08:14.342Z"", ""1"": ""2025-09-02T02:09:02.522Z""}, ""_submitted_at"": ""2025-09-02T02:09:03.980133"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:09:03.566Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=611dda71c30c1087b1b922f0&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b65189276ce000bf64394a"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Of course. 9 times out of 10 we're partially responsible for these wars either by funding them or not getting involved which is a bystander effect. The least we could do is accept refugees.""}"
8664,mf1wtm2d-tcg6l3,no-vote,Absolutely we should be accepting refugees. This country was founded and built on and by the need and brilliance of refugees.  It is ridiculous to think we should stop allowing people to enter the country that our ancestors (unless we are Native American) came to. ,2025-09-02T02:09:00.825913+00:00,False,,,,public,,,2025-09-02T02:09:00.661Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=671dbdc5832887cd06ced6be&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6513162e9c350a517a03a,Page 1: 02:06:47; Page 2: 02:08:58,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,Absolutely we should be accepting refugees. This country was founded and built on and by the need and brilliance of refugees.  It is ridiculous to think we should stop allowing people to enter the country that our ancestors (unless we are Native American) came to. ,"{""_session_id"": ""mf1wqrid-ks5r1c"", ""_page_visits"": {""0"": ""2025-09-02T02:06:47.791Z"", ""1"": ""2025-09-02T02:08:58.270Z""}, ""_submitted_at"": ""2025-09-02T02:09:00.825123"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:09:00.661Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=671dbdc5832887cd06ced6be&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6513162e9c350a517a03a"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Absolutely we should be accepting refugees. This country was founded and built on and by the need and brilliance of refugees.  It is ridiculous to think we should stop allowing people to enter the country that our ancestors (unless we are Native American) came to. ""}"
8656,mf1wt6fh-qog173,no-vote,Yes I do support them. I believe that humans shouldn't have to live in these situations as life itself is already hard enough.,2025-09-02T02:08:40.878415+00:00,False,,,,public,,,2025-09-02T02:08:40.399Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=55f5e5e132af740012171c62&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6516b0e363e127acb4266,Page 1: 02:07:58; Page 2: 02:08:39,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,Yes I do support them. I believe that humans shouldn't have to live in these situations as life itself is already hard enough.,"{""_session_id"": ""mf1wsa37-3jixop"", ""_page_visits"": {""0"": ""2025-09-02T02:07:58.810Z"", ""1"": ""2025-09-02T02:08:39.294Z""}, ""_submitted_at"": ""2025-09-02T02:08:40.877723"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:08:40.399Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=55f5e5e132af740012171c62&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6516b0e363e127acb4266"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes I do support them. I believe that humans shouldn't have to live in these situations as life itself is already hard enough.""}"
8639,mf1wrvxw-7a6pbb,no-vote,"Yes, I believe the government should help people escaping war or bad treatment. these people are in danger and need a safe place to go and they don't deserve to suffer due to political disagreement.",2025-09-02T02:07:40.106970+00:00,False,,,,public,,,2025-09-02T02:07:40.148Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=650b03136ab3d4c832d98b71&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b650f7000fb1d39ab3f0a4,Page 1: 02:05:48; Page 2: 02:07:33,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,"Yes, I believe the government should help people escaping war or bad treatment. these people are in danger and need a safe place to go and they don't deserve to suffer due to political disagreement.","{""_session_id"": ""mf1wphkt-02ja07"", ""_page_visits"": {""0"": ""2025-09-02T02:05:48.384Z"", ""1"": ""2025-09-02T02:07:33.370Z""}, ""_submitted_at"": ""2025-09-02T02:07:40.106568"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:07:40.148Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=650b03136ab3d4c832d98b71&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b650f7000fb1d39ab3f0a4"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes, I believe the government should help people escaping war or bad treatment. these people are in danger and need a safe place to go and they don't deserve to suffer due to political disagreement.""}"
8618,mf1wptcp-x4hhet,no-vote,"This is a tough question because the immigration system is already overwhelmed, and there are many ""refugees"" who are not actual refugees fleeing war but rather taking advantage of the system. There is no good answer, but the system needs to be put on hold until it is fixed and the bad actors are out.",2025-09-02T02:06:04.111049+00:00,False,,,,public,,,2025-09-02T02:06:03.482Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=607778a26ff3de83125f50c5&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b650a6ff576a9235f9493e,Page 1: 02:04:28; Page 2: 02:06:00,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,"This is a tough question because the immigration system is already overwhelmed, and there are many ""refugees"" who are not actual refugees fleeing war but rather taking advantage of the system. There is no good answer, but the system needs to be put on hold until it is fixed and the bad actors are out.","{""_session_id"": ""mf1wns4z-chyc69"", ""_page_visits"": {""0"": ""2025-09-02T02:04:28.718Z"", ""1"": ""2025-09-02T02:06:00.140Z""}, ""_submitted_at"": ""2025-09-02T02:06:04.110670"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:06:03.482Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=607778a26ff3de83125f50c5&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b650a6ff576a9235f9493e"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""This is a tough question because the immigration system is already overwhelmed, and there are many \""refugees\"" who are not actual refugees fleeing war but rather taking advantage of the system. There is no good answer, but the system needs to be put on hold until it is fixed and the bad actors are out.""}"
8605,mf1woka4-hd6tfy,no-vote,"Yes, I support the government accepting more refugees fleeing war or persecution. It is the humane and right thing to do to help fellow human beings if their lives are legitimately in danger. ",2025-09-02T02:05:16.637196+00:00,False,,,,public,,,2025-09-02T02:05:05.069Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=65cb586a1166caf7eb546dda&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b65060e4bafa975e007c95,Page 1: 02:03:37; Page 2: 02:05:03,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,"Yes, I support the government accepting more refugees fleeing war or persecution. It is the humane and right thing to do to help fellow human beings if their lives are legitimately in danger. ","{""_session_id"": ""mf1wmop9-4lvqk4"", ""_page_visits"": {""0"": ""2025-09-02T02:03:37.736Z"", ""1"": ""2025-09-02T02:05:03.528Z""}, ""_submitted_at"": ""2025-09-02T02:05:16.636851"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:05:05.069Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=65cb586a1166caf7eb546dda&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b65060e4bafa975e007c95"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes, I support the government accepting more refugees fleeing war or persecution. It is the humane and right thing to do to help fellow human beings if their lives are legitimately in danger. ""}"
8603,mf1wojei-wejntn,no-vote,"I absolutely think we should accept as many refugees as possible. We are one of the wealthiest countries in the world and we have a moral obligation to help everyone that we can. It's frustrating to me that a lot of people in my country not only feel that we should turn the refugees away but they even talk bad about them, and it's almost always people who base everything on their religion. It's maddening. I think we should do everything we can to help any human less fortunate than us. ",2025-09-02T02:05:05.215530+00:00,False,,,,public,,,2025-09-02T02:05:03.931Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=56514c84715ff50011a43878&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6503601173a4c3137f888,Page 1: 02:02:37; Page 2: 02:04:59,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,"I absolutely think we should accept as many refugees as possible. We are one of the wealthiest countries in the world and we have a moral obligation to help everyone that we can. It's frustrating to me that a lot of people in my country not only feel that we should turn the refugees away but they even talk bad about them, and it's almost always people who base everything on their religion. It's maddening. I think we should do everything we can to help any human less fortunate than us. ","{""_session_id"": ""mf1wle32-7amc0g"", ""_page_visits"": {""0"": ""2025-09-02T02:02:37.262Z"", ""1"": ""2025-09-02T02:04:59.923Z""}, ""_submitted_at"": ""2025-09-02T02:05:05.215141"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:05:03.931Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=56514c84715ff50011a43878&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6503601173a4c3137f888"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I absolutely think we should accept as many refugees as possible. We are one of the wealthiest countries in the world and we have a moral obligation to help everyone that we can. It's frustrating to me that a lot of people in my country not only feel that we should turn the refugees away but they even talk bad about them, and it's almost always people who base everything on their religion. It's maddening. I think we should do everything we can to help any human less fortunate than us. ""}"
8597,mf1wo4ya-kmujck,no-vote,"In the US, we have a huge immigration issue over the last couple of years, because there are many undocumented people allowed in the US. In our country, everyone should be accounted for, and registered as a citizen. I don't have any issues with refugees, if they come into our country and file for citizenship legitimately.",2025-09-02T02:04:45.447686+00:00,False,,,,public,,,2025-09-02T02:04:45.202Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=66491e9882aaa64c5d0911d5&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6502cd6899452168acdf9,Page 1: 02:02:28; Page 2: 02:04:43,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,"In the US, we have a huge immigration issue over the last couple of years, because there are many undocumented people allowed in the US. In our country, everyone should be accounted for, and registered as a citizen. I don't have any issues with refugees, if they come into our country and file for citizenship legitimately.","{""_session_id"": ""mf1wl7c2-1d9a2l"", ""_page_visits"": {""0"": ""2025-09-02T02:02:28.434Z"", ""1"": ""2025-09-02T02:04:43.693Z""}, ""_submitted_at"": ""2025-09-02T02:04:45.447309"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:04:45.202Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=66491e9882aaa64c5d0911d5&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6502cd6899452168acdf9"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""In the US, we have a huge immigration issue over the last couple of years, because there are many undocumented people allowed in the US. In our country, everyone should be accounted for, and registered as a citizen. I don't have any issues with refugees, if they come into our country and file for citizenship legitimately.""}"
8594,mf1wo08c-sd4q4d,no-vote,"I support the government accepting more refugees, but only if it doesn't put an greater strain on the country. I think that we should be willing to help those that are innocent and seeking asylum from bad circumstances.",2025-09-02T02:04:38.433953+00:00,False,,,,public,,,2025-09-02T02:04:39.085Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=62dcc5dc8fcf471ec987e7cf&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6505996af8f49224907f2,Page 1: 02:03:36; Page 2: 02:04:36,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,"I support the government accepting more refugees, but only if it doesn't put an greater strain on the country. I think that we should be willing to help those that are innocent and seeking asylum from bad circumstances.","{""_session_id"": ""mf1wmmge-ihfnt3"", ""_page_visits"": {""0"": ""2025-09-02T02:03:36.183Z"", ""1"": ""2025-09-02T02:04:36.591Z""}, ""_submitted_at"": ""2025-09-02T02:04:38.433595"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:04:39.085Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=62dcc5dc8fcf471ec987e7cf&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6505996af8f49224907f2"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I support the government accepting more refugees, but only if it doesn't put an greater strain on the country. I think that we should be willing to help those that are innocent and seeking asylum from bad circumstances.""}"
8584,mf1wnhly-rmokzu,no-vote,"I support the government accepting more refugees fleeing war, I think safety should be the top priority above everything else.",2025-09-02T02:04:15.438458+00:00,False,,,,public,,,2025-09-02T02:04:14.950Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=6715b0cc1fca13ce9bee61cd&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b650397da69be800dcf4eb,Page 1: 02:02:42; Page 2: 02:04:11,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,"I support the government accepting more refugees fleeing war, I think safety should be the top priority above everything else.","{""_session_id"": ""mf1wli43-5em9jj"", ""_page_visits"": {""0"": ""2025-09-02T02:02:42.398Z"", ""1"": ""2025-09-02T02:04:11.644Z""}, ""_submitted_at"": ""2025-09-02T02:04:15.437752"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:04:14.950Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=6715b0cc1fca13ce9bee61cd&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b650397da69be800dcf4eb"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I support the government accepting more refugees fleeing war, I think safety should be the top priority above everything else.""}"
