ID,Session ID,Vote,Opinion Text,Submitted At,Is Flagged,Flagged By,Flagged At,Flag Reason,Access Type,Group/Participant Name,Participation Code,Access Granted At,Participation URL,Page Visit Timestamps,Module Status,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences. (text)",Full Response Metadata (JSON)
8265,mf1rhml7-t2ywe8,no-vote,i would only think its ok to ask  for a tip for a complex order not for something basic like a shot of espresso or buying a bottle of water at starbucks. i have a strong dislike for the tipping culture. ,2025-09-01T23:39:43.691129+00:00,False,,,,public,,,2025-09-01T23:39:43.388Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=6632fc0b22af8fdf65f98b32&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62d578888764886cb0798,Page 1: 23:33:53; Page 2: 23:39:38,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",i would only think its ok to ask  for a tip for a complex order not for something basic like a shot of espresso or buying a bottle of water at starbucks. i have a strong dislike for the tipping culture. ,"{""_session_id"": ""mf1ra4ba-18pml8"", ""_page_visits"": {""0"": ""2025-09-01T23:33:53.283Z"", ""1"": ""2025-09-01T23:39:38.694Z""}, ""_submitted_at"": ""2025-09-01T23:39:43.690128"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:39:43.388Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=6632fc0b22af8fdf65f98b32&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62d578888764886cb0798"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""i would only think its ok to ask  for a tip for a complex order not for something basic like a shot of espresso or buying a bottle of water at starbucks. i have a strong dislike for the tipping culture. ""}"
8264,mf1rh84s-oq1ufk,no-vote,"While I always make sure to leave generous tips, I also have a deep dislike for tipping culture. I think it would be better if businesses would pay their employees a living wage rather than leaving them to depend on tips.  ",2025-09-01T23:39:25.101330+00:00,False,,,,public,,,2025-09-01T23:39:24.653Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=5ee14ed849cc8215cfd8b285&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62e237cfd526f3a1ed840,Page 1: 23:37:15; Page 2: 23:39:20,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible","While I always make sure to leave generous tips, I also have a deep dislike for tipping culture. I think it would be better if businesses would pay their employees a living wage rather than leaving them to depend on tips.  ","{""_session_id"": ""mf1regpf-f1cmvf"", ""_page_visits"": {""0"": ""2025-09-01T23:37:15.976Z"", ""1"": ""2025-09-01T23:39:20.367Z""}, ""_submitted_at"": ""2025-09-01T23:39:25.100965"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:39:24.653Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=5ee14ed849cc8215cfd8b285&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62e237cfd526f3a1ed840"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""While I always make sure to leave generous tips, I also have a deep dislike for tipping culture. I think it would be better if businesses would pay their employees a living wage rather than leaving them to depend on tips.  ""}"
8263,mf1rgr5n-tszjq4,no-vote,"Tipping is for a service provided. Not for just being at the business. When I make my own fountain drink and come to pay, and the cashier ask how much to tip, this is pathetic. ",2025-09-01T23:39:03.863273+00:00,False,,,,public,,,2025-09-01T23:39:02.651Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=66c26b01a3d551a7d8bd342c&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62e2fad0da0ee96a95e61,Page 1: 23:37:41; Page 2: 23:38:58,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible","Tipping is for a service provided. Not for just being at the business. When I make my own fountain drink and come to pay, and the cashier ask how much to tip, this is pathetic. ","{""_session_id"": ""mf1rf0hz-8bcl09"", ""_page_visits"": {""0"": ""2025-09-01T23:37:41.661Z"", ""1"": ""2025-09-01T23:38:58.400Z""}, ""_submitted_at"": ""2025-09-01T23:39:03.862911"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:39:02.651Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=66c26b01a3d551a7d8bd342c&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62e2fad0da0ee96a95e61"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Tipping is for a service provided. Not for just being at the business. When I make my own fountain drink and come to pay, and the cashier ask how much to tip, this is pathetic. ""}"
8262,mf1rga7g-1u9uk3,no-vote,"I think the current tipping system is horrible and confusing, as many establishments try to get you to tip before you even receive service (or if it's pickup, why are you even tipping?). Instead, there needs to be more pressure on businesses to pay their workers fairly and less reliance on the ""tip"" to justify poor business practices.",2025-09-01T23:38:40.812069+00:00,False,,,,public,,,2025-09-01T23:38:40.685Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=66b38a076ec14702dd619507&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62dfb877c26f6b1c05560,Page 1: 23:36:33; Page 2: 23:38:37,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible","I think the current tipping system is horrible and confusing, as many establishments try to get you to tip before you even receive service (or if it's pickup, why are you even tipping?). Instead, there needs to be more pressure on businesses to pay their workers fairly and less reliance on the ""tip"" to justify poor business practices.","{""_session_id"": ""mf1rdk4t-ma00zq"", ""_page_visits"": {""0"": ""2025-09-01T23:36:33.673Z"", ""1"": ""2025-09-01T23:38:37.189Z""}, ""_submitted_at"": ""2025-09-01T23:38:40.811721"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:38:40.685Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=66b38a076ec14702dd619507&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62dfb877c26f6b1c05560"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think the current tipping system is horrible and confusing, as many establishments try to get you to tip before you even receive service (or if it's pickup, why are you even tipping?). Instead, there needs to be more pressure on businesses to pay their workers fairly and less reliance on the \""tip\"" to justify poor business practices.""}"
8261,mf1rfz9p-9jqlwu,no-vote,I think that tipping is a flat out scam. I believe that a person's employer should be solely responsible for paying them. I would change the system by completely getting rid of it.,2025-09-01T23:38:26.753704+00:00,False,,,,public,,,2025-09-01T23:38:26.510Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=660cda55786e37b1cbb49717&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62e0c2487d5c11a2d74fc,Page 1: 23:37:06; Page 2: 23:38:18,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",I think that tipping is a flat out scam. I believe that a person's employer should be solely responsible for paying them. I would change the system by completely getting rid of it.,"{""_session_id"": ""mf1re9rc-kc9qnz"", ""_page_visits"": {""0"": ""2025-09-01T23:37:06.885Z"", ""1"": ""2025-09-01T23:38:18.124Z""}, ""_submitted_at"": ""2025-09-01T23:38:26.753339"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:38:26.510Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=660cda55786e37b1cbb49717&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62e0c2487d5c11a2d74fc"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think that tipping is a flat out scam. I believe that a person's employer should be solely responsible for paying them. I would change the system by completely getting rid of it.""}"
8260,mf1rfm77-6jvaiv,no-vote,Some people seem to tip to boost their egos and flaunt their wealth while other people probably feel bad because they can't tip much if at all since they're too poor. I would change the current tipping system by not treating employees like objects that need to be judged. People should be encouraged to tip if they genuinely want to do a good deed for employees. ,2025-09-01T23:38:09.875456+00:00,False,,,,public,,,2025-09-01T23:38:09.571Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=5f0a686635f72917e94c7a63&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62d0aaf569900808112f7,Page 1: 23:32:33; Page 2: 23:38:01,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",Some people seem to tip to boost their egos and flaunt their wealth while other people probably feel bad because they can't tip much if at all since they're too poor. I would change the current tipping system by not treating employees like objects that need to be judged. People should be encouraged to tip if they genuinely want to do a good deed for employees. ,"{""_session_id"": ""mf1r8ert-b6he06"", ""_page_visits"": {""0"": ""2025-09-01T23:32:33.446Z"", ""1"": ""2025-09-01T23:38:01.316Z""}, ""_submitted_at"": ""2025-09-01T23:38:09.875055"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:38:09.571Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=5f0a686635f72917e94c7a63&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62d0aaf569900808112f7"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Some people seem to tip to boost their egos and flaunt their wealth while other people probably feel bad because they can't tip much if at all since they're too poor. I would change the current tipping system by not treating employees like objects that need to be judged. People should be encouraged to tip if they genuinely want to do a good deed for employees. ""}"
8259,mf1rfaoq-cad211,no-vote,I do not agree to have to tip every time you buy something. We should not be forced or asked to tip. They need to stop the forced tipping on screens etc.,2025-09-01T23:37:55.830349+00:00,False,,,,public,,,2025-09-01T23:37:54.650Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=5e0696dea7fba607951ae479&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62e10390d1418fed5d730,Page 1: 23:36:54; Page 2: 23:37:50,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",I do not agree to have to tip every time you buy something. We should not be forced or asked to tip. They need to stop the forced tipping on screens etc.,"{""_session_id"": ""mf1re03o-57m6pd"", ""_page_visits"": {""0"": ""2025-09-01T23:36:54.431Z"", ""1"": ""2025-09-01T23:37:50.802Z""}, ""_submitted_at"": ""2025-09-01T23:37:55.829973"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:37:54.650Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=5e0696dea7fba607951ae479&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62e10390d1418fed5d730"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I do not agree to have to tip every time you buy something. We should not be forced or asked to tip. They need to stop the forced tipping on screens etc.""}"
8258,mf1rf8an-thhleo,no-vote,"i think it's a little bit out of hand in the sense that they want us to tip on everything. I understand tipping a server who is actually serving you, but not one who is only taking your order as part of their job. they are not doing anything extra to earn a tip. Here's a tip, pay your employees a living wage so they don't have to depend on tips. ",2025-09-01T23:37:51.995673+00:00,False,,,,public,,,2025-09-01T23:37:51.552Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=6765b5596b5ca48e3e372763&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62ddb82145f4d5efb1dc7,Page 1: 23:36:03; Page 2: 23:37:49,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible","i think it's a little bit out of hand in the sense that they want us to tip on everything. I understand tipping a server who is actually serving you, but not one who is only taking your order as part of their job. they are not doing anything extra to earn a tip. Here's a tip, pay your employees a living wage so they don't have to depend on tips. ","{""_session_id"": ""mf1rcx2i-z7cah5"", ""_page_visits"": {""0"": ""2025-09-01T23:36:03.755Z"", ""1"": ""2025-09-01T23:37:49.929Z""}, ""_submitted_at"": ""2025-09-01T23:37:51.995299"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:37:51.552Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=6765b5596b5ca48e3e372763&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62ddb82145f4d5efb1dc7"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""i think it's a little bit out of hand in the sense that they want us to tip on everything. I understand tipping a server who is actually serving you, but not one who is only taking your order as part of their job. they are not doing anything extra to earn a tip. Here's a tip, pay your employees a living wage so they don't have to depend on tips. ""}"
8257,mf1retmg-p7jrkr,no-vote,"I am conflicted. I want workers to be paid fairly and with a living wage, but I feel like their pay shouldn't rely solely on tipping culture. I wish they could get paid enough for necessities by their companies and businesses that they work for. However, with that being said, I try my best to tip people fairly. ",2025-09-01T23:37:33.040754+00:00,False,,,,public,,,2025-09-01T23:37:32.536Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=65ce8604935f026846d91805&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62d9eff3b6312e84e730c,Page 1: 23:36:01; Page 2: 23:37:28,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible","I am conflicted. I want workers to be paid fairly and with a living wage, but I feel like their pay shouldn't rely solely on tipping culture. I wish they could get paid enough for necessities by their companies and businesses that they work for. However, with that being said, I try my best to tip people fairly. ","{""_session_id"": ""mf1rcuzt-rzrc4u"", ""_page_visits"": {""0"": ""2025-09-01T23:36:01.235Z"", ""1"": ""2025-09-01T23:37:28.190Z""}, ""_submitted_at"": ""2025-09-01T23:37:33.040027"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:37:32.536Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=65ce8604935f026846d91805&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62d9eff3b6312e84e730c"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I am conflicted. I want workers to be paid fairly and with a living wage, but I feel like their pay shouldn't rely solely on tipping culture. I wish they could get paid enough for necessities by their companies and businesses that they work for. However, with that being said, I try my best to tip people fairly. ""}"
8256,mf1rei0z-pi2ki4,no-vote,"I truly do not know enough about receiving tips to give an educated reply. However, I do comply with the standard at the time. Also, I will add more if the situation calls for it. As far as improving it is concerned...maybe have employers add one quarter of the amount of tip s to tips earned.",2025-09-01T23:37:17.181392+00:00,False,,,,public,,,2025-09-01T23:37:17.507Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=63c5c3192e709e19fc67d5dd&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62c63eab9d9b29a031532,Page 1: 23:34:27; Page 2: 23:37:12,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible","I truly do not know enough about receiving tips to give an educated reply. However, I do comply with the standard at the time. Also, I will add more if the situation calls for it. As far as improving it is concerned...maybe have employers add one quarter of the amount of tip s to tips earned.","{""_session_id"": ""mf1raue6-vywc26"", ""_page_visits"": {""0"": ""2025-09-01T23:34:27.019Z"", ""1"": ""2025-09-01T23:37:12.957Z""}, ""_submitted_at"": ""2025-09-01T23:37:17.181028"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:37:17.507Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=63c5c3192e709e19fc67d5dd&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62c63eab9d9b29a031532"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I truly do not know enough about receiving tips to give an educated reply. However, I do comply with the standard at the time. Also, I will add more if the situation calls for it. As far as improving it is concerned...maybe have employers add one quarter of the amount of tip s to tips earned.""}"
8255,mf1re99h-yokxnu,no-vote,I would adopt the european system the does not extort money from the customer to make up for the low wage that the employer offers.,2025-09-01T23:37:08.606351+00:00,False,,,,public,,,2025-09-01T23:37:06.149Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=678f0bb28ec3307e4f1afb78&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62dc8c463a07c429c426b,Page 1: 23:35:40; Page 2: 23:36:55,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",I would adopt the european system the does not extort money from the customer to make up for the low wage that the employer offers.,"{""_session_id"": ""mf1rcex0-dji92w"", ""_page_visits"": {""0"": ""2025-09-01T23:35:40.272Z"", ""1"": ""2025-09-01T23:36:55.000Z""}, ""_submitted_at"": ""2025-09-01T23:37:08.605677"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:37:06.149Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=678f0bb28ec3307e4f1afb78&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62dc8c463a07c429c426b"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I would adopt the european system the does not extort money from the customer to make up for the low wage that the employer offers.""}"
8254,mf1re6w1-lteaun,no-vote,I think tipping has gone overboard and consumers are subsidizing wages that the companies should pay to these employees. I don't believe every thing should be tipped and tip should be earned and actual service should be provided. I also don't believe in tipping or tipping well in a mom and pop shops.,2025-09-01T23:37:03.913691+00:00,False,,,,public,,,2025-09-01T23:37:03.073Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=616c056b42e788ef31efc4b0&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62d611e0edb4f468d50a6,Page 1: 23:35:02; Page 2: 23:36:59,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",I think tipping has gone overboard and consumers are subsidizing wages that the companies should pay to these employees. I don't believe every thing should be tipped and tip should be earned and actual service should be provided. I also don't believe in tipping or tipping well in a mom and pop shops.,"{""_session_id"": ""mf1rbm1l-8n5nen"", ""_page_visits"": {""0"": ""2025-09-01T23:35:02.832Z"", ""1"": ""2025-09-01T23:36:59.684Z""}, ""_submitted_at"": ""2025-09-01T23:37:03.913335"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:37:03.073Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=616c056b42e788ef31efc4b0&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62d611e0edb4f468d50a6"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think tipping has gone overboard and consumers are subsidizing wages that the companies should pay to these employees. I don't believe every thing should be tipped and tip should be earned and actual service should be provided. I also don't believe in tipping or tipping well in a mom and pop shops.""}"
8253,mf1rdzz9-9rsunu,no-vote,My opinion about tipping is that it is something that is not required. Many people have lost their way when it comes to tipping and believing that it’s mandatory,2025-09-01T23:36:54.634958+00:00,False,,,,public,,,2025-09-01T23:36:54.118Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=66a644575f01ba4d2c814d8a&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62d90ff4d9aefdaf01de7,Page 1: 23:35:01; Page 2: 23:36:52,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",My opinion about tipping is that it is something that is not required. Many people have lost their way when it comes to tipping and believing that it’s mandatory,"{""_session_id"": ""mf1rbl3d-8wphev"", ""_page_visits"": {""0"": ""2025-09-01T23:35:01.621Z"", ""1"": ""2025-09-01T23:36:52.177Z""}, ""_submitted_at"": ""2025-09-01T23:36:54.634621"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:36:54.118Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=66a644575f01ba4d2c814d8a&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62d90ff4d9aefdaf01de7"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""My opinion about tipping is that it is something that is not required. Many people have lost their way when it comes to tipping and believing that it\u2019s mandatory""}"
