ID,Session ID,Vote,Opinion Text,Submitted At,Is Flagged,Flagged By,Flagged At,Flag Reason,Access Type,Group/Participant Name,Participation Code,Access Granted At,Participation URL,Page Visit Timestamps,Module Status,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences. (text),Full Response Metadata (JSON)
8724,mf1wz9pm-bcvskw,no-vote,"Yes, I do support it because some of the private health insurance offered buy private companies are too expensive and government-run Health insurance might be more affordable for lower income citizens.",2025-09-02T02:13:24.992932+00:00,False,,,,public,,,2025-09-02T02:13:24.587Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=663a8b61f9ce15caed1d65af&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b6528cd637ed17d2b2c40b,Page 1: 02:12:35; Page 2: 02:13:22,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,"Yes, I do support it because some of the private health insurance offered buy private companies are too expensive and government-run Health insurance might be more affordable for lower income citizens.","{""_session_id"": ""mf1wy7tl-auhpot"", ""_page_visits"": {""0"": ""2025-09-02T02:12:35.628Z"", ""1"": ""2025-09-02T02:13:22.746Z""}, ""_submitted_at"": ""2025-09-02T02:13:24.991929"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:13:24.587Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=663a8b61f9ce15caed1d65af&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b6528cd637ed17d2b2c40b"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes, I do support it because some of the private health insurance offered buy private companies are too expensive and government-run Health insurance might be more affordable for lower income citizens.""}"
8706,mf1wxdn6-xesls1,no-vote,Yes I support this because most people need preventive care. This type of care goes a long way to keep society healthy. It's better to prevent problems when they're small before they spiral out of control. ,2025-09-02T02:11:57.070114+00:00,False,,,,public,,,2025-09-02T02:11:56.370Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=59c3289b8e6ea10001f7b926&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b65236e162512af710e9e2,Page 1: 02:11:06; Page 2: 02:11:55,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,Yes I support this because most people need preventive care. This type of care goes a long way to keep society healthy. It's better to prevent problems when they're small before they spiral out of control. ,"{""_session_id"": ""mf1wwbdt-viyfvf"", ""_page_visits"": {""0"": ""2025-09-02T02:11:06.853Z"", ""1"": ""2025-09-02T02:11:55.533Z""}, ""_submitted_at"": ""2025-09-02T02:11:57.069752"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:11:56.370Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=59c3289b8e6ea10001f7b926&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b65236e162512af710e9e2"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes I support this because most people need preventive care. This type of care goes a long way to keep society healthy. It's better to prevent problems when they're small before they spiral out of control. ""}"
8705,mf1wx6ur-y162i6,no-vote,"I do. I think it is a basic human right that every citizen should get healthcare with the taxes they pay. I do not think that right should extend to non citizens though and if medical care is needed, it is charged back to either the person or their government. ",2025-09-02T02:11:52.834451+00:00,False,,,,public,,,2025-09-02T02:11:47.572Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=5ecb2895bc80406a12e913a7&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b6520a9d49e3357cf44dae,Page 1: 02:10:22; Page 2: 02:11:35,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,"I do. I think it is a basic human right that every citizen should get healthcare with the taxes they pay. I do not think that right should extend to non citizens though and if medical care is needed, it is charged back to either the person or their government. ","{""_session_id"": ""mf1wvdau-l5g5mc"", ""_page_visits"": {""0"": ""2025-09-02T02:10:22.757Z"", ""1"": ""2025-09-02T02:11:35.319Z""}, ""_submitted_at"": ""2025-09-02T02:11:52.833497"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:11:47.572Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=5ecb2895bc80406a12e913a7&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b6520a9d49e3357cf44dae"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I do. I think it is a basic human right that every citizen should get healthcare with the taxes they pay. I do not think that right should extend to non citizens though and if medical care is needed, it is charged back to either the person or their government. ""}"
8676,mf1wuoqj-zjbtvj,no-vote,"I would be in support of the government providing basic health insurance. This has to combine or relate to current health insurances that are out there, making it easier for those in need without work/income and those with jobs/working class people.",2025-09-02T02:09:53.316085+00:00,False,,,,public,,,2025-09-02T02:09:50.780Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=67aba4317b2e7d4dc3b57350&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b6505c4db4925712781a01,Page 1: 02:05:17; Page 2: 02:09:39,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,"I would be in support of the government providing basic health insurance. This has to combine or relate to current health insurances that are out there, making it easier for those in need without work/income and those with jobs/working class people.","{""_session_id"": ""mf1wotux-69yabp"", ""_page_visits"": {""0"": ""2025-09-02T02:05:17.766Z"", ""1"": ""2025-09-02T02:09:39.426Z""}, ""_submitted_at"": ""2025-09-02T02:09:53.315749"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:09:50.780Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=67aba4317b2e7d4dc3b57350&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b6505c4db4925712781a01"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I would be in support of the government providing basic health insurance. This has to combine or relate to current health insurances that are out there, making it easier for those in need without work/income and those with jobs/working class people.""}"
8661,mf1wtba9-zug2t9,no-vote,I think the government should provide basic health insurance for those who cannot afford it. Maybe they should because they would probably end up spending less given that people would have to participate in preventive care.,2025-09-02T02:08:47.895944+00:00,False,,,,public,,,2025-09-02T02:08:46.689Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=5f1dea279f4818757f07f087&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b650983947af38cd2b02df,Page 1: 02:04:19; Page 2: 02:08:44,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,I think the government should provide basic health insurance for those who cannot afford it. Maybe they should because they would probably end up spending less given that people would have to participate in preventive care.,"{""_session_id"": ""mf1wnkxf-aqszu8"", ""_page_visits"": {""0"": ""2025-09-02T02:04:19.413Z"", ""1"": ""2025-09-02T02:08:44.264Z""}, ""_submitted_at"": ""2025-09-02T02:08:47.895608"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:08:46.689Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=5f1dea279f4818757f07f087&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b650983947af38cd2b02df"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think the government should provide basic health insurance for those who cannot afford it. Maybe they should because they would probably end up spending less given that people would have to participate in preventive care.""}"
8659,mf1wt8z1-fdim58,no-vote,"Yes I do support the government to provide health care insurance for anyone that does not have private health insurance, the cost is very high to seek medical care with out having any kind of health coverage, most people can not afford it.",2025-09-02T02:08:44.834100+00:00,False,,,,public,,,2025-09-02T02:08:43.694Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=6605a6bb67641c5976dcc9b3&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b65043a7ee9eac50689588,Page 1: 02:02:53; Page 2: 02:08:01,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,"Yes I do support the government to provide health care insurance for anyone that does not have private health insurance, the cost is very high to seek medical care with out having any kind of health coverage, most people can not afford it.","{""_session_id"": ""mf1wlqdl-i7wr1l"", ""_page_visits"": {""0"": ""2025-09-02T02:02:53.175Z"", ""1"": ""2025-09-02T02:08:01.641Z""}, ""_submitted_at"": ""2025-09-02T02:08:44.833716"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:08:43.694Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=6605a6bb67641c5976dcc9b3&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b65043a7ee9eac50689588"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes I do support the government to provide health care insurance for anyone that does not have private health insurance, the cost is very high to seek medical care with out having any kind of health coverage, most people can not afford it.""}"
8655,mf1wt37x-xti9vb,no-vote,"I absolutely support basic health insurance for everyone. A wealthy, developed nation should not let its own citizens die or suffer because they have to choose between healthcare and basic needs like groceries and shelter. It's just common sense that this should be a basic human right where affordability is not a factor.",2025-09-02T02:08:36.548361+00:00,False,,,,public,,,2025-09-02T02:08:36.237Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=5a4bf09053a4560001ba0ebf&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b65125c98f07c126875288,Page 1: 02:06:37; Page 2: 02:08:15,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,"I absolutely support basic health insurance for everyone. A wealthy, developed nation should not let its own citizens die or suffer because they have to choose between healthcare and basic needs like groceries and shelter. It's just common sense that this should be a basic human right where affordability is not a factor.","{""_session_id"": ""mf1wqju9-mm9j6i"", ""_page_visits"": {""0"": ""2025-09-02T02:06:37.966Z"", ""1"": ""2025-09-02T02:08:15.957Z""}, ""_submitted_at"": ""2025-09-02T02:08:36.547969"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:08:36.237Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=5a4bf09053a4560001ba0ebf&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b65125c98f07c126875288"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I absolutely support basic health insurance for everyone. A wealthy, developed nation should not let its own citizens die or suffer because they have to choose between healthcare and basic needs like groceries and shelter. It's just common sense that this should be a basic human right where affordability is not a factor.""}"
8651,mf1wss4u-5ou0fb,no-vote,"Yes.  I have had difficulties with health insurance ALL of my adult life.  I am under 21 (20), but my mom refuses to give me insurance as she says state provided medicaid would be better.  I applied for medicaid after a psychiatric hospital visit and it took 3 MONTHS and was INCREDIBLY hard to fill out as I was getting over my psychosis.  Now, I have moved states, I dont have medicaid again, and I am waiting for my coverage to get approved so that I can get a therapist and psychiatrist. ",2025-09-02T02:08:24.366125+00:00,False,,,,public,,,2025-09-02T02:08:21.870Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=65ddb419cd6dd91fdbe6dbdc&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b651107197467a6d2f139b,Page 1: 02:06:19; Page 2: 02:08:18,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,"Yes.  I have had difficulties with health insurance ALL of my adult life.  I am under 21 (20), but my mom refuses to give me insurance as she says state provided medicaid would be better.  I applied for medicaid after a psychiatric hospital visit and it took 3 MONTHS and was INCREDIBLY hard to fill out as I was getting over my psychosis.  Now, I have moved states, I dont have medicaid again, and I am waiting for my coverage to get approved so that I can get a therapist and psychiatrist. ","{""_session_id"": ""mf1wq5nj-9vj8gv"", ""_page_visits"": {""0"": ""2025-09-02T02:06:19.560Z"", ""1"": ""2025-09-02T02:08:18.862Z""}, ""_submitted_at"": ""2025-09-02T02:08:24.365514"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:08:21.870Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=65ddb419cd6dd91fdbe6dbdc&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b651107197467a6d2f139b"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes.  I have had difficulties with health insurance ALL of my adult life.  I am under 21 (20), but my mom refuses to give me insurance as she says state provided medicaid would be better.  I applied for medicaid after a psychiatric hospital visit and it took 3 MONTHS and was INCREDIBLY hard to fill out as I was getting over my psychosis.  Now, I have moved states, I dont have medicaid again, and I am waiting for my coverage to get approved so that I can get a therapist and psychiatrist. ""}"
8634,mf1qpvpl-f4whxr,no-vote,I do support the government providing basic health insurance for everyone because every human being has the right to it. We all deserve access to health care.,2025-09-02T02:07:20.254991+00:00,False,,,,public,,,2025-09-01T23:18:08.841Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=61059675ea62e9dced0a560c&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b650d8a445935d484bd927,Page 1: 23:16:08; Page 2: 23:18:06,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,I do support the government providing basic health insurance for everyone because every human being has the right to it. We all deserve access to health care.,"{""_session_id"": ""mf1qnas6-36ipc4"", ""_page_visits"": {""0"": ""2025-09-01T23:16:08.586Z"", ""1"": ""2025-09-01T23:18:06.787Z""}, ""_submitted_at"": ""2025-09-02T02:07:20.254634"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:18:08.841Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=61059675ea62e9dced0a560c&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b650d8a445935d484bd927"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I do support the government providing basic health insurance for everyone because every human being has the right to it. We all deserve access to health care.""}"
8632,mf1wr84r-he23i7,no-vote,Medical health insurance for everyone should be a right given to all citizens of the country. You can find examples of other heavily industrialized Western societies with these benefits with minimal downside to their government spending,2025-09-02T02:07:10.058253+00:00,False,,,,public,,,2025-09-02T02:07:09.292Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=657a1b3efed302b3134a3657&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b650f9c2443fdf1b17bb0e,Page 1: 02:06:32; Page 2: 02:07:08,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,Medical health insurance for everyone should be a right given to all citizens of the country. You can find examples of other heavily industrialized Western societies with these benefits with minimal downside to their government spending,"{""_session_id"": ""mf1wqfr8-14odqu"", ""_page_visits"": {""0"": ""2025-09-02T02:06:32.659Z"", ""1"": ""2025-09-02T02:07:08.528Z""}, ""_submitted_at"": ""2025-09-02T02:07:10.057621"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:07:09.292Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=657a1b3efed302b3134a3657&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b650f9c2443fdf1b17bb0e"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Medical health insurance for everyone should be a right given to all citizens of the country. You can find examples of other heavily industrialized Western societies with these benefits with minimal downside to their government spending""}"
8626,mf1wq7f6-tzgqqs,no-vote,I do and I believe America currently hs the worst healthcare set up. Its ridiculous that people have to decide between basic necessities and essential healthcare. ,2025-09-02T02:06:22.433845+00:00,False,,,,public,,,2025-09-02T02:06:21.715Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=677ef42cdcee10c2f02a1441&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b650b717da682729dd1aad,Page 1: 02:05:18; Page 2: 02:06:18,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,I do and I believe America currently hs the worst healthcare set up. Its ridiculous that people have to decide between basic necessities and essential healthcare. ,"{""_session_id"": ""mf1wou93-2lbsxd"", ""_page_visits"": {""0"": ""2025-09-02T02:05:18.230Z"", ""1"": ""2025-09-02T02:06:18.929Z""}, ""_submitted_at"": ""2025-09-02T02:06:22.433464"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:06:21.715Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=677ef42cdcee10c2f02a1441&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b650b717da682729dd1aad"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I do and I believe America currently hs the worst healthcare set up. Its ridiculous that people have to decide between basic necessities and essential healthcare. ""}"
8612,mf1wpeyi-aiega1,no-vote,I do not support this effort. It will bring the standard of care down for the folks that pay. Everything will be busier and people will be receiving healthcare that are not paying into the system.,2025-09-02T02:05:45.666800+00:00,False,,,,public,,,2025-09-02T02:05:44.827Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=63483c4522d65d46028da7a7&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b650bf59682c3b5d5a4aae,Page 1: 02:05:00; Page 2: 02:05:43,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,I do not support this effort. It will bring the standard of care down for the folks that pay. Everything will be busier and people will be receiving healthcare that are not paying into the system.,"{""_session_id"": ""mf1wogoq-8cxak0"", ""_page_visits"": {""0"": ""2025-09-02T02:05:00.728Z"", ""1"": ""2025-09-02T02:05:43.291Z""}, ""_submitted_at"": ""2025-09-02T02:05:45.666443"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:05:44.827Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=63483c4522d65d46028da7a7&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b650bf59682c3b5d5a4aae"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I do not support this effort. It will bring the standard of care down for the folks that pay. Everything will be busier and people will be receiving healthcare that are not paying into the system.""}"
8608,mf1wp071-h4g9ag,no-vote,"Yes, I do because the government's responsibility is to provide for all of its citizens. Ensuring that everybody receives access to medical care is one of the basic needs of that responsibilities. Otherwise, only the socioeconomic elite can have access to healthcare, especially good quality care.",2025-09-02T02:05:26.291546+00:00,False,,,,public,,,2025-09-02T02:05:25.693Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=64ebc24a8921061fcf72748d&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b650874a5c088259880329,Page 1: 02:03:58; Page 2: 02:05:24,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,"Yes, I do because the government's responsibility is to provide for all of its citizens. Ensuring that everybody receives access to medical care is one of the basic needs of that responsibilities. Otherwise, only the socioeconomic elite can have access to healthcare, especially good quality care.","{""_session_id"": ""mf1wn4zy-u6tpot"", ""_page_visits"": {""0"": ""2025-09-02T02:03:58.678Z"", ""1"": ""2025-09-02T02:05:24.378Z""}, ""_submitted_at"": ""2025-09-02T02:05:26.291147"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:05:25.693Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=64ebc24a8921061fcf72748d&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b650874a5c088259880329"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes, I do because the government's responsibility is to provide for all of its citizens. Ensuring that everybody receives access to medical care is one of the basic needs of that responsibilities. Otherwise, only the socioeconomic elite can have access to healthcare, especially good quality care.""}"
