ID,Session ID,Vote,Opinion Text,Submitted At,Is Flagged,Flagged By,Flagged At,Flag Reason,Access Type,Group/Participant Name,Participation Code,Access Granted At,Participation URL,Page Visit Timestamps,Module Status,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences. (text),Full Response Metadata (JSON)
8693,mf1wvv74-h6nd7n,no-vote,"I do support quarantine and vaccination measures if safe for individuals to protect public. These measures ensures continuation of safe services, school, and work while limiting illness and death during epidemics strong period.",2025-09-02T02:10:46.745831+00:00,False,,,,public,,,2025-09-02T02:10:45.809Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=67838c00a0e049fdf173f9bd&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b650edaa7a13981272a8ba,Page 1: 02:06:49; Page 2: 02:10:43,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"I do support quarantine and vaccination measures if safe for individuals to protect public. These measures ensures continuation of safe services, school, and work while limiting illness and death during epidemics strong period.","{""_session_id"": ""mf1wqt0z-jkafy3"", ""_page_visits"": {""0"": ""2025-09-02T02:06:49.841Z"", ""1"": ""2025-09-02T02:10:43.168Z""}, ""_submitted_at"": ""2025-09-02T02:10:46.745478"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:10:45.809Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=67838c00a0e049fdf173f9bd&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b650edaa7a13981272a8ba"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I do support quarantine and vaccination measures if safe for individuals to protect public. These measures ensures continuation of safe services, school, and work while limiting illness and death during epidemics strong period.""}"
8691,mf1wvoqv-f01w2m,no-vote,"No, the government should not be able to enforce anything on the people because they can abuse this. If one thing is being enforced, then another area can be as well. There is nothing wrong with enforcing through media and commercials, ad's ... but people should have free will regarding this. *And maybe they should stop cooking up sicknesses in the lab so people wont need to go through these things* ;)",2025-09-02T02:10:39.270896+00:00,False,,,,public,,,2025-09-02T02:10:37.447Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=63b703a29611ae603966dac3&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b6515c17d10f2bb545b4b7,Page 1: 02:07:30; Page 2: 02:10:36,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"No, the government should not be able to enforce anything on the people because they can abuse this. If one thing is being enforced, then another area can be as well. There is nothing wrong with enforcing through media and commercials, ad's ... but people should have free will regarding this. *And maybe they should stop cooking up sicknesses in the lab so people wont need to go through these things* ;)","{""_session_id"": ""mf1wrogn-ni9392"", ""_page_visits"": {""0"": ""2025-09-02T02:07:30.661Z"", ""1"": ""2025-09-02T02:10:36.379Z""}, ""_submitted_at"": ""2025-09-02T02:10:39.270521"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:10:37.447Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=63b703a29611ae603966dac3&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b6515c17d10f2bb545b4b7"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""No, the government should not be able to enforce anything on the people because they can abuse this. If one thing is being enforced, then another area can be as well. There is nothing wrong with enforcing through media and commercials, ad's ... but people should have free will regarding this. *And maybe they should stop cooking up sicknesses in the lab so people wont need to go through these things* ;)""}"
8686,mf1wvfoz-hixp02,no-vote,"Vaccination, no, quarantine, yes. The people who do not accept the vaccination should not get the same understanding unless medically proven otherwise. If they do not get it, I think they should be willing to stay home or accept the consequences, and if someone falls ill due to their poor decisions, they should be fined. Ultimately, I think it should be a case-by-case basis, but the majority of people I think should be made to receive the vaccine. ",2025-09-02T02:10:25.751134+00:00,False,,,,public,,,2025-09-02T02:10:25.716Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=60e5caad22e3f82821cf5d15&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b650f0443611a28ef76056,Page 1: 02:07:27; Page 2: 02:10:23,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"Vaccination, no, quarantine, yes. The people who do not accept the vaccination should not get the same understanding unless medically proven otherwise. If they do not get it, I think they should be willing to stay home or accept the consequences, and if someone falls ill due to their poor decisions, they should be fined. Ultimately, I think it should be a case-by-case basis, but the majority of people I think should be made to receive the vaccine. ","{""_session_id"": ""mf1wrluv-tzbgfr"", ""_page_visits"": {""0"": ""2025-09-02T02:07:27.187Z"", ""1"": ""2025-09-02T02:10:23.764Z""}, ""_submitted_at"": ""2025-09-02T02:10:25.750767"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:10:25.716Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=60e5caad22e3f82821cf5d15&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b650f0443611a28ef76056"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Vaccination, no, quarantine, yes. The people who do not accept the vaccination should not get the same understanding unless medically proven otherwise. If they do not get it, I think they should be willing to stay home or accept the consequences, and if someone falls ill due to their poor decisions, they should be fined. Ultimately, I think it should be a case-by-case basis, but the majority of people I think should be made to receive the vaccine. ""}"
8678,mf1wuynp-cs3sla,no-vote,"Yes, I do because I have family members who are immune compromised and they deserve the right to exist outside of their homes without getting sick and dying because of a severe epidemic. ",2025-09-02T02:10:01.084578+00:00,False,,,,public,,,2025-09-02T02:10:03.638Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=5d20d449ebebd10001cb2740&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b6517037fabf58ea449369,Page 1: 02:07:58; Page 2: 02:10:00,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"Yes, I do because I have family members who are immune compromised and they deserve the right to exist outside of their homes without getting sick and dying because of a severe epidemic. ","{""_session_id"": ""mf1wsa0b-u33vn9"", ""_page_visits"": {""0"": ""2025-09-02T02:07:58.541Z"", ""1"": ""2025-09-02T02:10:00.657Z""}, ""_submitted_at"": ""2025-09-02T02:10:01.084207"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:10:03.638Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=5d20d449ebebd10001cb2740&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b6517037fabf58ea449369"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes, I do because I have family members who are immune compromised and they deserve the right to exist outside of their homes without getting sick and dying because of a severe epidemic. ""}"
8675,mf1wunxr-3i0duf,no-vote,"Vaccinations-No, We should be able to decide what we put in our bodies as personal, individual decisions without government interference. Quarantine-No, Again the government should not interfere with our lives If we are not breaking any laws, but people should have the decency and compassion for others to quarantine themselves if they're sick.",2025-09-02T02:09:50.093790+00:00,False,,,,public,,,2025-09-02T02:09:49.744Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=673feeafa80a279f5cc63e33&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b65048a623f6298c796f7c,Page 1: 02:05:04; Page 2: 02:09:26,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"Vaccinations-No, We should be able to decide what we put in our bodies as personal, individual decisions without government interference. Quarantine-No, Again the government should not interfere with our lives If we are not breaking any laws, but people should have the decency and compassion for others to quarantine themselves if they're sick.","{""_session_id"": ""mf1wok0z-qwxuwz"", ""_page_visits"": {""0"": ""2025-09-02T02:05:04.922Z"", ""1"": ""2025-09-02T02:09:26.391Z""}, ""_submitted_at"": ""2025-09-02T02:09:50.092375"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:09:49.744Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=673feeafa80a279f5cc63e33&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b65048a623f6298c796f7c"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Vaccinations-No, We should be able to decide what we put in our bodies as personal, individual decisions without government interference. Quarantine-No, Again the government should not interfere with our lives If we are not breaking any laws, but people should have the decency and compassion for others to quarantine themselves if they're sick.""}"
8673,mf1wueu0-kr0xuv,no-vote,I do not support enforced vaccination.  This should be a privilege and right that each individual has to determine what goes in their body.  Enforcing quarantine measures is different as it affects other individuals who do not have the right to tell others to not infect them.,2025-09-02T02:09:39.160699+00:00,False,,,,public,,,2025-09-02T02:09:37.945Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=62aa4399fa1aadf5ab91fff8&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b65151f74a74a17c23cb10,Page 1: 02:07:29; Page 2: 02:09:34,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,I do not support enforced vaccination.  This should be a privilege and right that each individual has to determine what goes in their body.  Enforcing quarantine measures is different as it affects other individuals who do not have the right to tell others to not infect them.,"{""_session_id"": ""mf1wrm7v-0pk4wb"", ""_page_visits"": {""0"": ""2025-09-02T02:07:29.733Z"", ""1"": ""2025-09-02T02:09:34.531Z""}, ""_submitted_at"": ""2025-09-02T02:09:39.160011"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:09:37.945Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=62aa4399fa1aadf5ab91fff8&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b65151f74a74a17c23cb10"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I do not support enforced vaccination.  This should be a privilege and right that each individual has to determine what goes in their body.  Enforcing quarantine measures is different as it affects other individuals who do not have the right to tell others to not infect them.""}"
8665,mf1wtm7l-jib48s,no-vote,"The government should regulate vaccination during severe epidemics. They should supervise the validity/ingredients of the vaccine, and it should be FDA approved first. The vaccine should be safe for everyone, and of course, quarantine policies should be put in place immediately after the epidemic has been determined. As a precaution, the public should be aware of everything.",2025-09-02T02:09:01.150169+00:00,False,,,,public,,,2025-09-02T02:09:00.849Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=66491e9882aaa64c5d0911d5&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b650f3274d3f410da62680,Page 1: 02:05:52; Page 2: 02:08:59,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"The government should regulate vaccination during severe epidemics. They should supervise the validity/ingredients of the vaccine, and it should be FDA approved first. The vaccine should be safe for everyone, and of course, quarantine policies should be put in place immediately after the epidemic has been determined. As a precaution, the public should be aware of everything.","{""_session_id"": ""mf1wpl4c-39fqod"", ""_page_visits"": {""0"": ""2025-09-02T02:05:52.926Z"", ""1"": ""2025-09-02T02:08:59.236Z""}, ""_submitted_at"": ""2025-09-02T02:09:01.149115"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:09:00.849Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=66491e9882aaa64c5d0911d5&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b650f3274d3f410da62680"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""The government should regulate vaccination during severe epidemics. They should supervise the validity/ingredients of the vaccine, and it should be FDA approved first. The vaccine should be safe for everyone, and of course, quarantine policies should be put in place immediately after the epidemic has been determined. As a precaution, the public should be aware of everything.""}"
8663,mf1wtiki-qarxfz,no-vote,Short answer is no in the US. That tramples the constitution and is tyrannical.,2025-09-02T02:08:57.111800+00:00,False,,,,public,,,2025-09-02T02:08:56.131Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=6691bc059b0182b0bdd7d682&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b651600b599ad1e3de46a5,Page 1: 02:07:40; Page 2: 02:08:54,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,Short answer is no in the US. That tramples the constitution and is tyrannical.,"{""_session_id"": ""mf1wrvuw-bte8es"", ""_page_visits"": {""0"": ""2025-09-02T02:07:40.390Z"", ""1"": ""2025-09-02T02:08:54.742Z""}, ""_submitted_at"": ""2025-09-02T02:08:57.111450"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:08:56.131Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=6691bc059b0182b0bdd7d682&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b651600b599ad1e3de46a5"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Short answer is no in the US. That tramples the constitution and is tyrannical.""}"
8649,mf1wsjpt-a9h80e,no-vote,i do not support government having any authority to enforce any kind of vaccination. This is our bodies and our choice to put anything into it. Quarantine measures if warranted are a different story. ,2025-09-02T02:08:12.379084+00:00,False,,,,public,,,2025-09-02T02:08:10.961Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=6714dea47e2a4f2e612e4e91&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b651160b599ad1e3de46a3,Page 1: 02:06:23; Page 2: 02:08:09,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,i do not support government having any authority to enforce any kind of vaccination. This is our bodies and our choice to put anything into it. Quarantine measures if warranted are a different story. ,"{""_session_id"": ""mf1wq8hd-edzo1t"", ""_page_visits"": {""0"": ""2025-09-02T02:06:23.289Z"", ""1"": ""2025-09-02T02:08:09.238Z""}, ""_submitted_at"": ""2025-09-02T02:08:12.378437"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:08:10.961Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=6714dea47e2a4f2e612e4e91&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b651160b599ad1e3de46a3"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""i do not support government having any authority to enforce any kind of vaccination. This is our bodies and our choice to put anything into it. Quarantine measures if warranted are a different story. ""}"
8647,mf1wsc1s-w43bip,no-vote,"Yes,I think they should be able to.This would protect the masses.Maybe it is uncomfortable ,but sometimes it may be necessary .I hate that keeping us safe became a political issue,Crazy.",2025-09-02T02:08:01.560834+00:00,False,,,,public,,,2025-09-02T02:08:01.025Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=67509e842a08ee314f43c29f&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b650efc595bb9ad08766b9,Page 1: 02:05:42; Page 2: 02:07:54,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"Yes,I think they should be able to.This would protect the masses.Maybe it is uncomfortable ,but sometimes it may be necessary .I hate that keeping us safe became a political issue,Crazy.","{""_session_id"": ""mf1wpd1z-gg3w7t"", ""_page_visits"": {""0"": ""2025-09-02T02:05:42.487Z"", ""1"": ""2025-09-02T02:07:54.527Z""}, ""_submitted_at"": ""2025-09-02T02:08:01.560475"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:08:01.025Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=67509e842a08ee314f43c29f&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b650efc595bb9ad08766b9"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes,I think they should be able to.This would protect the masses.Maybe it is uncomfortable ,but sometimes it may be necessary .I hate that keeping us safe became a political issue,Crazy.""}"
8644,mf1ws978-rq09db,no-vote,I don't support the government enforcing vaccinations because I don't trust the government and the vaccinations sometimes cause other issues with your health. I support quarantine measures if it's an epidemic where people are dying and they don't know the cause.,2025-09-02T02:07:58.046083+00:00,False,,,,public,,,2025-09-02T02:07:57.335Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=666dd74e4c267db02d25204f&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b650d2ad959a93b9b3de7e,Page 1: 02:05:19; Page 2: 02:07:50,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,I don't support the government enforcing vaccinations because I don't trust the government and the vaccinations sometimes cause other issues with your health. I support quarantine measures if it's an epidemic where people are dying and they don't know the cause.,"{""_session_id"": ""mf1wovh5-k8v531"", ""_page_visits"": {""0"": ""2025-09-02T02:05:19.854Z"", ""1"": ""2025-09-02T02:07:50.015Z""}, ""_submitted_at"": ""2025-09-02T02:07:58.045631"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:07:57.335Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=666dd74e4c267db02d25204f&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b650d2ad959a93b9b3de7e"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I don't support the government enforcing vaccinations because I don't trust the government and the vaccinations sometimes cause other issues with your health. I support quarantine measures if it's an epidemic where people are dying and they don't know the cause.""}"
8642,mf1ws5y6-89e9q1,no-vote,"Yes I do.  Since people tend to act selfishly, it is the responsibility of the government to step in and enforce quarantine measures.  I'm less fond of mandatory vaccines...there may be reasons why a person won't take a vaccine.",2025-09-02T02:07:53.301892+00:00,False,,,,public,,,2025-09-02T02:07:53.119Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=63d81d44b2884aa3332fa3aa&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b6511df85ce000dd92cc35,Page 1: 02:06:30; Page 2: 02:07:51,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"Yes I do.  Since people tend to act selfishly, it is the responsibility of the government to step in and enforce quarantine measures.  I'm less fond of mandatory vaccines...there may be reasons why a person won't take a vaccine.","{""_session_id"": ""mf1wqehg-swlwz1"", ""_page_visits"": {""0"": ""2025-09-02T02:06:30.990Z"", ""1"": ""2025-09-02T02:07:51.116Z""}, ""_submitted_at"": ""2025-09-02T02:07:53.301544"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:07:53.119Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=63d81d44b2884aa3332fa3aa&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b6511df85ce000dd92cc35"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes I do.  Since people tend to act selfishly, it is the responsibility of the government to step in and enforce quarantine measures.  I'm less fond of mandatory vaccines...there may be reasons why a person won't take a vaccine.""}"
8636,mf1wrp2y-rfyqq5,no-vote,"I do not support the government having authority to enforce vaccination and quarantine measures during severe epidemics. People should have the choice when it comes to their health, bodies and whether or not to get vaccinated. ",2025-09-02T02:07:35.146843+00:00,False,,,,public,,,2025-09-02T02:07:31.259Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=65cb586a1166caf7eb546dda&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b6510248745aa1d9fa782c,Page 1: 02:06:20; Page 2: 02:07:29,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"I do not support the government having authority to enforce vaccination and quarantine measures during severe epidemics. People should have the choice when it comes to their health, bodies and whether or not to get vaccinated. ","{""_session_id"": ""mf1wq4na-irvyxn"", ""_page_visits"": {""0"": ""2025-09-02T02:06:20.000Z"", ""1"": ""2025-09-02T02:07:29.764Z""}, ""_submitted_at"": ""2025-09-02T02:07:35.146490"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:07:31.259Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=65cb586a1166caf7eb546dda&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b6510248745aa1d9fa782c"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I do not support the government having authority to enforce vaccination and quarantine measures during severe epidemics. People should have the choice when it comes to their health, bodies and whether or not to get vaccinated. ""}"
